project_id,commit_sha,author_name,committer_name,commit_date,additions,deletions,changes,microservice
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,1,2,ts-preserve-other-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,1,2,ts-preserve-other-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,4,5,ts-preserve-other-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,4,0,4,ts-preserve-other-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,3,5,8,ts-preserve-other-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,1,2,ts-preserve-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,4,5,ts-preserve-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,3,5,8,ts-preserve-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,4,5,ts-rebook-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,4,8,12,ts-rebook-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,3,1,4,ts-route-plan-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,1,2,ts-seat-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,4,5,ts-security-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,1,2,ts-security-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,10,10,20,ts-travel-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,3,13,16,ts-travel-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,10,10,20,ts-travel2-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,1,6,7,ts-travel2-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,2,2,4,ts-verification-code-service
116011653,5b244e487cb6d35bbfc2d09df4472496414796aa,zhongyuanzhao000,zhongyuanzhao000,2019-12-13T10:27:43Z,3,3,6,ts-verification-code-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,1,2,ts-admin-basic-info-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,19,14,33,ts-admin-basic-info-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-admin-travel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,2,3,ts-assurance-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,3,6,ts-assurance-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,9,0,9,ts-basic-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-basic-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,7,0,7,ts-cancel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,1,2,ts-cancel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,7,5,12,ts-cancel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,0,2,ts-config-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,0,1,ts-food-map-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,0,1,ts-food-map-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,4,6,ts-food-map-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,0,2,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,0,3,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,0,3,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,2,3,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,0,2,ts-inside-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,8,4,12,ts-notification-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,4,4,8,ts-order-other-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-order-other-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,4,3,7,ts-order-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,7,0,7,ts-order-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-order-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,0,3,ts-payment-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,2,3,ts-preserve-other-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,3,6,ts-preserve-other-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-preserve-other-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-preserve-other-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,0,1,1,ts-preserve-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,2,3,ts-preserve-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,3,6,ts-preserve-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,9,0,9,ts-preserve-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-preserve-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,4,3,7,ts-price-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,6,0,6,ts-rebook-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-rebook-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,10,0,10,ts-rebook-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-rebook-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,4,15,19,ts-rebook-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-route-plan-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-seat-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,4,3,7,ts-station-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,0,3,ts-station-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,11,2,13,ts-ticketinfo-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-ticketinfo-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-travel-plan-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-travel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,7,0,7,ts-travel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,0,3,ts-travel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-travel-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,4,3,7,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,5,0,5,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,9,0,9,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,0,3,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,9,0,9,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,2,2,4,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,1,2,ts-travel2-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,1,2,3,ts-verification-code-service
116011653,98a7cfad9be733565f9fa75cd4995a21d651f1c0,LeBW,LeBW,2019-12-13T01:35:14Z,3,2,5,ts-verification-code-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,1,2,ts-admin-basic-info-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,19,14,33,ts-admin-basic-info-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-admin-travel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,2,3,ts-assurance-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,3,6,ts-assurance-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,9,0,9,ts-basic-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-basic-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,7,0,7,ts-cancel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,1,2,ts-cancel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,7,5,12,ts-cancel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,0,2,ts-config-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,0,1,ts-food-map-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,0,1,ts-food-map-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,4,6,ts-food-map-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,0,2,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,0,3,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,0,3,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,2,3,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,0,2,ts-inside-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,8,4,12,ts-notification-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,4,4,8,ts-order-other-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-order-other-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,4,3,7,ts-order-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,7,0,7,ts-order-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-order-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,0,3,ts-payment-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,2,3,ts-preserve-other-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,3,6,ts-preserve-other-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-preserve-other-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-preserve-other-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,0,1,1,ts-preserve-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,2,3,ts-preserve-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,3,6,ts-preserve-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,9,0,9,ts-preserve-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-preserve-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,4,3,7,ts-price-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,6,0,6,ts-rebook-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-rebook-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,10,0,10,ts-rebook-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-rebook-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,4,15,19,ts-rebook-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-route-plan-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-seat-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,4,3,7,ts-station-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,0,3,ts-station-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,11,2,13,ts-ticketinfo-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-ticketinfo-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-travel-plan-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-travel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,7,0,7,ts-travel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,0,3,ts-travel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-travel-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,4,3,7,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,5,0,5,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,9,0,9,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,0,3,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,9,0,9,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,2,2,4,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,1,2,ts-travel2-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,1,2,3,ts-verification-code-service
116011653,18170b962a2bacbb9368eb3488173ecd87e2d1e3,zhongyuanzhao000,zhongyuanzhao000,2019-12-12T13:50:00Z,3,2,5,ts-verification-code-service
116011653,9eb7915f83e8bb34a7112f9605421a807b2f4b6c,LeBW,LeBW,2019-12-10T07:34:19Z,1,1,2,ts-verification-code-service
116011653,50016630d488e480db3f982c7a43638322a1ade8,LeBW,LeBW,2019-12-10T03:00:43Z,79,0,79,ts-verification-code-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-admin-basic-info-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,6,0,6,ts-admin-order-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,5,0,5,ts-admin-route-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-admin-travel-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,6,0,6,ts-admin-user-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-assurance-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-auth-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-basic-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-cancel-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,6,0,6,ts-config-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-consign-price-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-consign-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-contacts-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-execute-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,6,0,6,ts-food-map-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-food-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-inside-payment-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-notification-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-order-other-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-order-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-payment-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,6,0,6,ts-preserve-other-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-preserve-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-price-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-rebook-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-route-plan-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-route-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-seat-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-security-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-station-service
116011653,8bd2a7a726f18ad49cb902557e01a8d3c07e5850,LeBW,LeBW,2019-12-09T14:33:12Z,7,1,8,ts-ticketinfo-service
